order_id,customer_id,order_date,status,total_amount,discount_amount,payment_method,warehouse_id,region,load_ts,landing_timestamp,bronze_ingestion_timestamp,load_date,quarantine_reason
ORD00037633,CUST005876,2025-04-07 17:07:58,PENDING,38253.11,576.81,credit_card,WH-DEL,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037663,CUST007408,2025-03-19 05:33:33,unknown,36910.4,3771.61,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037689,CUST000276,2025-02-21 18:12:34,refunded,33640.39,8851.13,net_banking,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037690,CUST008408,2025-03-19 08:10:44,unknown,16154.17,3434.7,debit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037693,CUST001708,2025-01-18 09:44:42,PENDING,32455.4,4924.7,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037694,CUST003387,2025-01-18 02:21:37,refunded,26652.01,1825.32,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037698,CUST009833,2025-03-24 07:30:45,unknown,4687.21,821.34,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037701,,2025-02-23 19:31:47,unknown,38554.54,9353.18,debit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037705,CUST006224,2025-02-08 13:54:48,refunded,44742.32,12774.19,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037686,CUST007001,2025-03-18 05:39:32,refunded,13262.67,489.92,debit_card,WH-BLR,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037668,CUST009345,2025-01-28 08:19:14,refunded,32287.2,7406.39,credit_card,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037669,CUST005325,2025-01-19 03:59:44,unknown,11370.96,3276.41,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037673,CUST000580,2025-01-29 23:57:04,PENDING,31889.96,1907.65,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037679,CUST001839,2025-02-22 20:11:11,unknown,37223.02,9723.56,net_banking,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037936,CUST006440,2025-02-01 12:06:30,refunded,42171.63,9837.39,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037946,CUST003951,2025-01-04 03:02:56,unknown,44639.85,7824.53,credit_card,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037931,CUST003959,2025-01-15 14:33:57,unknown,19260.46,4111.43,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037914,CUST007373,2025-01-19 21:49:54,PENDING,11983.88,1217.25,COD,WH-DEL,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037920,CUST008326,2025-03-11 15:18:50,PENDING,41989.28,10123.0,UPI,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037923,CUST008968,2025-02-10 04:32:50,refunded,14071.55,74.91,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037928,CUST008744,2025-02-19 21:51:10,PENDING,13924.91,1766.63,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037983,CUST008763,2025-03-17 06:29:19,unknown,39576.4,2921.74,COD,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037986,CUST006265,2025-03-03 16:54:15,refunded,26363.07,7273.03,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038001,,2025-01-12 09:19:45,unknown,22611.31,1869.71,UPI,WH-DEL,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037981,CUST002833,2025-03-11 09:52:49,unknown,48958.81,4673.78,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037961,CUST005345,2025-02-06 22:23:13,unknown,49359.32,8959.88,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037966,CUST000229,2025-04-10 14:51:17,PENDING,46397.71,9662.96,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037971,CUST009686,2025-01-06 05:00:50,refunded,29630.13,5019.02,COD,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037976,CUST007073,2025-01-20 16:12:49,PENDING,12336.71,2334.89,credit_card,WH-CHE,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037842,CUST007927,2025-03-16 04:19:19,unknown,32916.06,3314.51,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037845,CUST002283,2025-02-11 01:24:16,refunded,45093.88,13039.91,debit_card,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037849,CUST005644,2025-02-20 10:29:35,PENDING,26067.1,4434.81,net_banking,WH-HYD,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037853,CUST009707,2025-03-14 18:14:49,refunded,23575.07,4740.96,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037833,CUST009820,2025-03-13 08:05:06,PENDING,23868.62,5808.55,debit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037822,CUST007314,2025-02-27 13:02:59,PENDING,48469.1,932.68,credit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037828,CUST007394,2025-03-29 23:43:06,refunded,13693.46,783.34,UPI,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037829,CUST002070,2025-02-08 14:02:23,refunded,35941.3,10267.12,COD,WH-CHE,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037856,CUST005949,2025-04-08 12:35:40,unknown,9364.56,1611.11,credit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037859,CUST008687,2025-03-27 05:17:00,PENDING,40338.5,5116.36,COD,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037892,CUST007062,2025-01-07 00:29:14,refunded,32621.96,8582.38,debit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037901,,2025-01-22 05:20:15,cancelled,47860.38,6283.13,debit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037860,CUST001254,2025-03-06 02:28:59,refunded,37054.7,9130.0,debit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037865,CUST009979,2025-01-12 12:59:18,unknown,2931.03,268.16,credit_card,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037876,CUST009373,2025-01-10 21:05:16,unknown,15099.41,3315.96,COD,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037879,CUST001817,2025-04-09 07:43:08,PENDING,41385.98,7413.03,credit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00037880,CUST008629,2025-03-11 22:36:58,refunded,11938.45,2774.67,net_banking,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038396,CUST008232,2025-04-13 01:08:56,PENDING,11719.14,1328.98,net_banking,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038918,CUST003465,2025-01-04 07:07:42,unknown,41463.82,5050.66,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038922,CUST008292,2025-01-08 22:42:48,unknown,46382.2,3162.96,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038909,CUST005944,2025-03-01 06:26:02,unknown,42321.54,10063.25,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038894,CUST005794,2025-04-16 01:09:17,PENDING,6818.6,1017.69,COD,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038895,CUST003383,2025-03-12 00:50:22,unknown,45632.93,598.87,UPI,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038898,CUST008509,2025-03-14 06:57:49,refunded,38017.05,9711.17,credit_card,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038901,,2025-01-09 15:26:42,cancelled,48124.27,7181.53,COD,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038902,CUST003227,2025-02-13 06:48:27,refunded,34646.31,6335.22,credit_card,WH-DEL,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038904,CUST002857,2025-01-12 03:36:37,PENDING,35958.54,9917.66,credit_card,WH-HYD,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038966,CUST005380,2025-03-14 17:44:18,PENDING,10755.05,2246.98,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038974,CUST007208,2025-01-03 17:53:47,PENDING,44986.19,3147.74,COD,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038979,CUST003758,2025-02-01 14:54:09,unknown,45197.95,6030.46,UPI,WH-HYD,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038980,CUST002394,2025-03-24 10:32:54,unknown,27123.13,7424.03,COD,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038944,CUST006195,2025-02-28 19:43:00,refunded,460.32,134.25,net_banking,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038946,CUST009465,2025-03-30 21:21:03,unknown,21418.14,3423.68,COD,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038949,CUST008355,2025-02-17 23:35:56,refunded,21858.6,4812.14,COD,WH-HYD,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038954,CUST008858,2025-03-31 09:19:12,refunded,34846.42,8568.91,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038956,CUST008410,2025-01-14 21:27:07,unknown,49103.34,12171.01,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038935,CUST005923,2025-03-15 00:09:48,unknown,39936.59,8242.89,credit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038821,CUST007542,2025-04-03 22:47:07,unknown,45172.07,8095.6,debit_card,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038827,CUST007795,2025-03-14 01:54:17,PENDING,26927.36,1653.77,debit_card,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038813,CUST005282,2025-02-27 05:09:47,refunded,26088.09,6370.75,net_banking,WH-HYD,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038794,CUST003292,2025-03-27 22:37:08,PENDING,20824.61,2732.83,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038799,CUST005061,2025-04-03 03:03:29,PENDING,2321.45,677.11,UPI,WH-CHE,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038801,,2025-03-14 22:55:38,placed,32933.58,2634.32,UPI,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038867,CUST001358,2025-03-11 18:43:30,PENDING,26572.27,3468.93,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038870,CUST007815,2025-01-07 22:47:20,PENDING,38847.79,1924.57,COD,WH-CHE,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038873,CUST002077,2025-03-18 15:59:09,unknown,4850.42,1049.75,COD,WH-HYD,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038876,CUST002965,2025-01-01 11:49:47,refunded,21414.16,5228.3,debit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038883,CUST008366,2025-01-10 01:52:26,refunded,45271.54,896.05,debit_card,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038845,CUST001731,2025-03-03 03:41:14,unknown,47934.93,580.33,net_banking,WH-BLR,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038857,CUST007853,2025-02-12 17:10:25,refunded,17866.63,4602.23,UPI,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039114,CUST002906,2025-01-10 15:35:00,unknown,10993.62,2432.4,UPI,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039115,CUST006153,2025-03-29 18:35:36,PENDING,23046.67,2938.15,UPI,WH-DEL,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039116,CUST001675,2025-04-13 08:44:24,refunded,34081.98,10118.41,UPI,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039117,CUST003079,2025-03-01 12:14:04,PENDING,15875.98,1296.94,net_banking,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039123,CUST009853,2025-03-04 18:03:51,refunded,25726.07,3208.67,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039124,CUST002038,2025-04-11 00:33:28,refunded,16395.3,3048.75,credit_card,WH-HYD,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039125,CUST003243,2025-04-06 03:38:59,PENDING,20181.09,5613.17,UPI,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039126,CUST003106,2025-04-06 15:41:58,PENDING,31092.42,134.8,debit_card,WH-BLR,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039084,CUST005858,2025-01-05 08:36:03,PENDING,20181.0,1442.37,net_banking,WH-DEL,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039093,CUST001914,2025-02-10 05:57:33,refunded,28461.92,6267.65,net_banking,WH-BLR,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039094,CUST000533,2025-04-10 10:04:20,refunded,23644.66,676.9,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039101,,2025-04-01 03:44:05,delivered,43758.71,2376.28,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039102,CUST007333,2025-01-09 11:14:33,unknown,31502.77,3230.28,UPI,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039103,CUST002474,2025-01-15 14:15:50,PENDING,14572.82,1758.51,credit_card,WH-MUM,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039163,CUST006129,2025-03-08 09:01:21,unknown,41440.93,5448.22,debit_card,WH-BLR,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039164,CUST001582,2025-03-11 04:48:39,unknown,46411.14,5351.76,COD,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039165,CUST005050,2025-01-18 18:37:08,unknown,22033.17,1473.22,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039173,CUST001598,2025-03-05 14:28:03,PENDING,31621.99,1821.77,debit_card,WH-MUM,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039176,CUST003118,2025-02-03 17:23:59,refunded,42803.88,8436.36,debit_card,WH-HYD,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039155,CUST005066,2025-02-26 04:21:25,unknown,42227.17,1643.97,COD,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039154,CUST006594,2025-02-15 18:39:46,unknown,20477.85,755.39,net_banking,WH-CHE,West,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039136,CUST006806,2025-02-11 18:06:00,unknown,47783.55,8126.11,UPI,WH-BLR,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039147,CUST008131,2025-03-31 12:48:26,PENDING,17958.24,4472.72,UPI,WH-CHE,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039149,CUST006958,2025-01-31 09:35:20,unknown,24478.6,380.19,UPI,WH-HYD,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038984,CUST008427,2025-03-09 02:36:28,PENDING,7476.77,774.69,credit_card,WH-MUM,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039012,CUST009530,2025-03-26 01:49:33,refunded,14773.83,2136.6,net_banking,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039019,CUST003512,2025-03-11 10:00:02,unknown,49963.15,10099.52,debit_card,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039022,CUST009286,2025-03-23 04:37:08,PENDING,24612.81,5702.27,debit_card,WH-MUM,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039027,CUST001469,2025-04-10 20:40:45,refunded,45989.54,2648.84,UPI,WH-CHE,East,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039029,CUST004666,2025-03-13 12:18:46,refunded,8867.06,1029.61,net_banking,WH-DEL,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00039030,CUST000557,2025-03-07 15:57:49,PENDING,22441.53,1305.71,net_banking,WH-MUM,South,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038986,CUST005399,2025-02-01 01:42:13,refunded,17646.08,855.21,UPI,WH-DEL,North,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
ORD00038988,CUST009658,2025-02-04 23:41:38,PENDING,44144.06,599.5,debit_card,WH-DEL,Central,2025-04-17 06:00:00,2026-08-09T01:23:51.516329,2026-08-09T01:23:51.516329,2026-08-09,"Invalid status, amount, or null customer_id"
