customer_id,lifetime_spend,order_frequency,segment
CUST004736,65032.68,3,VIP
CUST004737,56560.98,3,VIP
CUST004738,13337.83,1,VIP
CUST004739,93274.6,3,VIP
CUST004740,20304.21,1,VIP
CUST004741,95524.85,4,VIP
CUST004742,48818.549999999996,4,VIP
CUST004743,106923.42,5,VIP
CUST004744,89670.86,3,VIP
CUST004745,179341.24000000002,6,VIP
CUST004746,208318.22999999998,6,VIP
CUST004747,256699.74,8,VIP
CUST004748,53221.18,3,VIP
CUST004749,14234.01,1,VIP
CUST004750,220370.79,9,VIP
CUST004751,106399.05,4,VIP
CUST004752,173146.78,4,VIP
CUST004753,44565.25,3,VIP
CUST004754,206962.34,8,VIP
CUST004755,85729.8,6,VIP
CUST004756,165297.79,5,VIP
CUST004757,112141.69,4,VIP
CUST004758,110000.73999999999,4,VIP
CUST004759,70674.51000000001,5,VIP
CUST004760,98176.4,6,VIP
CUST004761,14513.43,1,VIP
CUST004762,82189.28,3,VIP
CUST004763,73022.18,3,VIP
CUST004764,132938.28,5,VIP
CUST004765,16880.02,2,VIP
CUST004766,101793.0,4,VIP
CUST004767,83647.71,4,VIP
CUST004768,153510.62,5,VIP
CUST004769,40793.33,2,VIP
CUST004770,204438.58000000002,7,VIP
CUST004771,194270.91,8,VIP
CUST004772,30556.56,1,VIP
CUST004773,214924.58000000002,7,VIP
CUST004774,68381.3,3,VIP
CUST004775,170635.81,5,VIP
CUST004776,33303.18,2,VIP
CUST004777,5472.6,1,VIP
CUST004778,126460.51,7,VIP
CUST004779,118965.9,4,VIP
CUST004780,289332.86,8,VIP
CUST004781,10894.69,1,VIP
CUST004782,125984.34,4,VIP
CUST004783,2101.47,1,High Value
CUST004784,77217.70999999999,4,VIP
CUST004785,103389.95999999999,3,VIP
CUST004786,183395.73,8,VIP
CUST004787,38780.26,1,VIP
CUST004788,123900.18,6,VIP
CUST004789,267101.28,9,VIP
CUST004790,199473.73,8,VIP
CUST004791,11678.39,1,VIP
CUST004792,137137.38,5,VIP
CUST004793,35329.54,1,VIP
CUST004794,84387.09,2,VIP
CUST004795,45561.719999999994,3,VIP
CUST004796,267295.52,10,VIP
CUST004797,76913.72,3,VIP
CUST004798,61328.3,2,VIP
CUST004799,32156.05,2,VIP
CUST004800,135459.84,4,VIP
CUST004801,114721.16,4,VIP
CUST004802,70458.08,3,VIP
CUST004803,85226.35,3,VIP
CUST004804,86910.13,3,VIP
CUST004805,116493.36,6,VIP
CUST004806,117414.3,4,VIP
CUST004807,106277.79000000001,5,VIP
CUST004808,52478.719999999994,3,VIP
CUST004809,155256.41,4,VIP
CUST004810,75338.49,6,VIP
CUST004811,138688.79,6,VIP
CUST004812,122910.9,5,VIP
CUST004813,14662.8,1,VIP
CUST004814,95044.14,5,VIP
CUST004815,68273.63,2,VIP
CUST004816,17538.9,2,VIP
CUST004817,22111.36,2,VIP
CUST004818,84713.85,3,VIP
CUST004819,78811.3,3,VIP
CUST004820,38612.82,2,VIP
CUST004821,42032.14,2,VIP
CUST004822,111388.28,4,VIP
CUST004823,30101.039999999997,2,VIP
CUST004824,200728.3,8,VIP
CUST004825,31430.04,2,VIP
CUST004826,35958.880000000005,2,VIP
CUST004827,141201.82,6,VIP
CUST004828,233217.91,6,VIP
CUST004829,54431.92,2,VIP
CUST004830,49846.38,3,VIP
CUST004831,142190.53,6,VIP
CUST004832,74275.76,3,VIP
CUST004833,77601.9,3,VIP
CUST004834,85369.0,4,VIP
CUST004835,176480.89,5,VIP
CUST004836,35812.64,1,VIP
CUST004837,144022.02,5,VIP
CUST004838,63554.16,3,VIP
CUST004839,69321.56,2,VIP
CUST004840,220711.63,7,VIP
CUST004842,213944.83,7,VIP
CUST004843,155959.94,7,VIP
CUST004844,226911.57,8,VIP
CUST004845,91645.91,4,VIP
CUST004846,35651.17,3,VIP
CUST004847,203180.66999999998,7,VIP
CUST004848,177927.97,8,VIP
CUST004849,32136.77,1,VIP
CUST004850,48364.380000000005,3,VIP
CUST004851,9648.69,1,VIP
CUST004852,78310.36,4,VIP
CUST004853,212229.92,7,VIP
CUST004854,261384.78,10,VIP
CUST004855,113685.4,4,VIP
CUST004856,93837.66,3,VIP
CUST004857,50379.25,3,VIP
CUST004858,43183.35,2,VIP
CUST004859,96936.26000000001,4,VIP
CUST004860,63324.11,3,VIP
CUST004861,107383.08,6,VIP
CUST004862,66266.39,3,VIP
CUST004863,120021.76000000001,6,VIP
CUST004864,196859.84,9,VIP
CUST004865,65693.40000000001,5,VIP
CUST004866,148898.80000000002,5,VIP
CUST004867,102721.1,5,VIP
CUST004868,46877.600000000006,4,VIP
CUST004869,109742.95,6,VIP
CUST004870,71321.03,3,VIP
CUST004871,38589.67,3,VIP
CUST004872,176013.16999999998,6,VIP
CUST004873,227533.74,7,VIP
CUST004874,38174.93,2,VIP
CUST004875,133185.3,4,VIP
CUST004876,74322.75,5,VIP
CUST004877,79185.28,4,VIP
CUST004878,34869.94,1,VIP
CUST004879,167187.41,8,VIP
CUST004880,90146.22,4,VIP
CUST004881,119118.12000000001,4,VIP
CUST004882,33057.51,4,VIP
CUST004883,125649.42,6,VIP
CUST004884,90087.13,4,VIP
CUST004885,90473.89,5,VIP
CUST004886,65474.33,3,VIP
CUST004887,128108.9,4,VIP
CUST004888,105750.92,6,VIP
CUST004889,123183.70999999999,5,VIP
CUST004890,81319.32,3,VIP
CUST004891,234334.6,9,VIP
CUST004892,23990.65,3,VIP
CUST004893,109784.28000000001,4,VIP
CUST004894,72231.77,3,VIP
CUST004895,133738.41999999998,6,VIP
CUST004896,255331.44,9,VIP
CUST004897,132940.57,8,VIP
CUST004898,101238.52,5,VIP
CUST004899,26494.17,1,VIP
CUST004900,27126.23,1,VIP
CUST004901,60529.380000000005,2,VIP
CUST004902,44932.52,2,VIP
CUST004903,99771.06999999999,5,VIP
CUST004904,143592.08000000002,6,VIP
CUST004905,134816.75,4,VIP
CUST004906,158794.66,5,VIP
CUST004907,56184.52,2,VIP
CUST004908,64204.41,2,VIP
CUST004909,68401.12,3,VIP
CUST004910,183942.35,5,VIP
CUST004911,61323.44,4,VIP
CUST004912,192537.87,7,VIP
CUST004913,77806.15,3,VIP
CUST004914,63093.54,2,VIP
CUST004915,24765.86,3,VIP
CUST004916,35677.34,2,VIP
CUST004917,43625.47,2,VIP
CUST004918,58997.02,3,VIP
CUST004919,97201.62,3,VIP
CUST004920,40462.87,3,VIP
CUST004921,160909.21,6,VIP
CUST004922,176859.49,5,VIP
CUST004923,50009.0,3,VIP
CUST004924,161079.9,5,VIP
CUST004925,90627.89,4,VIP
CUST004926,126745.25,6,VIP
CUST004927,44047.48,1,VIP
CUST004928,166551.80000000002,6,VIP
CUST004929,91874.88,6,VIP
CUST004930,90299.55,3,VIP
CUST004931,28024.68,3,VIP
CUST004932,157597.13,6,VIP
CUST004933,196595.81,7,VIP
CUST004934,153804.34,4,VIP
CUST004935,131427.43,4,VIP
CUST004936,171097.32,9,VIP
CUST004937,77372.16,4,VIP
CUST004938,83386.52,3,VIP
CUST004939,64178.61,4,VIP
CUST004940,128764.9,5,VIP
CUST004941,247948.35,8,VIP
CUST004942,40258.60999999999,2,VIP
CUST004943,49750.96,1,VIP
CUST004944,20858.23,1,VIP
CUST004945,169845.39,7,VIP
CUST004946,118133.61,7,VIP
CUST004947,51962.899999999994,2,VIP
CUST004948,267863.72000000003,8,VIP
CUST004949,103210.66,5,VIP
CUST004950,48104.69,4,VIP
CUST004951,125355.63,6,VIP
CUST004952,47497.55,3,VIP
CUST004953,80757.13,6,VIP
CUST004954,38026.17999999999,2,VIP
CUST004955,28451.359999999997,3,VIP
CUST004956,71440.49,4,VIP
CUST004957,153981.74,5,VIP
CUST004958,215627.75,8,VIP
CUST004959,200741.63,6,VIP
CUST004960,113624.01999999999,5,VIP
CUST004961,219517.64,6,VIP
CUST004962,117870.85,5,VIP
CUST004963,170614.89,7,VIP
CUST004964,160236.25999999998,5,VIP
CUST004965,63581.229999999996,3,VIP
CUST004966,89453.65,3,VIP
CUST004967,154580.61,7,VIP
CUST004968,114543.29,4,VIP
CUST004969,118923.27,4,VIP
CUST004970,20418.69,2,VIP
CUST004971,142206.83000000002,7,VIP
CUST004972,272326.33,9,VIP
CUST004973,137455.89,6,VIP
CUST004974,23900.28,2,VIP
CUST004975,88677.95,2,VIP
CUST004976,134367.26,6,VIP
CUST004977,95000.17,6,VIP
CUST004978,69594.94,4,VIP
CUST004979,75837.48999999999,2,VIP
CUST004980,123943.72,4,VIP
CUST004981,133849.99,5,VIP
CUST004982,182892.79,7,VIP
CUST004983,200664.85,6,VIP
CUST004984,90183.31999999999,4,VIP
CUST004985,92638.05,5,VIP
CUST004986,148549.1,6,VIP
CUST004987,97886.9,3,VIP
CUST004988,172588.61,8,VIP
CUST004989,184253.14,7,VIP
CUST004990,126341.41,5,VIP
CUST004991,146676.19,4,VIP
CUST004992,60747.729999999996,4,VIP
CUST004993,67163.02,3,VIP
CUST004994,92447.16,4,VIP
CUST004995,97987.92,3,VIP
CUST004996,73019.76000000001,2,VIP
CUST004997,121175.5,3,VIP
CUST004998,19571.56,1,VIP
CUST004999,12348.5,1,VIP
CUST005000,62158.399999999994,3,VIP
CUST005001,33745.51,3,VIP
CUST005002,68064.72,8,VIP
CUST005003,88204.02,3,VIP
CUST005004,56356.62,2,VIP
CUST005005,144121.16999999998,4,VIP
CUST005006,81118.81,2,VIP
CUST005007,72093.12,3,VIP
CUST005008,281431.3,8,VIP
CUST005009,111194.61,6,VIP
CUST005010,127751.66,4,VIP
CUST005011,128969.61,4,VIP
CUST005012,78551.05,2,VIP
CUST005013,159039.96,6,VIP
CUST005014,77420.97,3,VIP
CUST005015,72876.23999999999,3,VIP
CUST005016,249697.73,11,VIP
CUST005017,98981.17,4,VIP
CUST005018,85277.55,3,VIP
CUST005019,109932.99,4,VIP
CUST005020,68349.13,2,VIP
CUST005021,77851.82,4,VIP
CUST005022,149647.89,5,VIP
CUST005023,140443.35,4,VIP
CUST005024,88748.47,4,VIP
CUST005025,31991.440000000002,3,VIP
CUST005026,105839.17,3,VIP
CUST005027,92031.38,4,VIP
CUST005028,85044.88,4,VIP
CUST005029,103550.05,5,VIP
CUST005030,232289.95,7,VIP
CUST005031,168408.83000000002,6,VIP
CUST005032,140364.06,6,VIP
CUST005033,53050.37,2,VIP
CUST005034,218462.88999999998,7,VIP
CUST005035,141698.68,4,VIP
CUST005036,112470.55,3,VIP
CUST005037,151116.58000000002,5,VIP
CUST005038,140979.04,5,VIP
CUST005039,166577.57,8,VIP
CUST005040,61045.33,3,VIP
CUST005041,47447.74,2,VIP
CUST005042,46518.88,3,VIP
CUST005043,96036.41,5,VIP
CUST005044,171028.32,5,VIP
CUST005045,42806.15,3,VIP
CUST005046,210328.25,6,VIP
CUST005047,126784.43,6,VIP
CUST005048,68498.44,3,VIP
CUST005049,33687.31,1,VIP
CUST005050,249127.34,10,VIP
CUST005052,99549.92,4,VIP
CUST005053,95364.5,3,VIP
CUST005054,143197.36,4,VIP
CUST005055,43489.36,2,VIP
CUST005056,49362.17,2,VIP
CUST005057,171710.96,6,VIP
CUST005058,68199.36,3,VIP
CUST005059,60624.95,2,VIP
CUST005060,196861.68000000002,7,VIP
CUST005061,52332.35,2,VIP
CUST005062,97341.85,3,VIP
CUST005063,118339.16,3,VIP
CUST005064,93487.98999999999,3,VIP
CUST005065,113002.11,4,VIP
CUST005066,50861.32,2,VIP
CUST005067,165764.69,5,VIP
CUST005068,58841.72,3,VIP
CUST005069,65934.55,3,VIP
CUST005070,45512.54,1,VIP
CUST005071,177765.88,5,VIP
CUST005072,119669.0,5,VIP
CUST005073,92715.07,4,VIP
CUST005074,114833.38,4,VIP
CUST005075,43915.89,2,VIP
CUST005076,182279.65999999997,6,VIP
CUST005077,20576.66,1,VIP
CUST005078,106098.84,5,VIP
CUST005079,129060.67,4,VIP
CUST005080,111479.3,4,VIP
CUST005081,31448.57,2,VIP
CUST005082,120239.43,4,VIP
CUST005083,66396.78,2,VIP
CUST005084,132457.81,6,VIP
CUST005085,50541.41,2,VIP
CUST005086,93912.51000000001,5,VIP
CUST005087,135737.96000000002,5,VIP
CUST005088,201233.09,6,VIP
CUST005089,97238.79000000001,5,VIP
CUST005090,111010.07,3,VIP
CUST005091,122846.67,5,VIP
CUST005092,239679.12,11,VIP
CUST005093,169878.3,5,VIP
CUST005094,114126.57,3,VIP
CUST005095,130645.03,5,VIP
CUST005096,78008.52,4,VIP
CUST005097,263642.04,8,VIP
CUST005098,195080.12,5,VIP
CUST005099,123112.14,4,VIP
CUST005100,64438.44,3,VIP
CUST005101,104148.39,5,VIP
CUST005102,72801.8,3,VIP
CUST005103,156773.35,5,VIP
CUST005104,111561.70000000001,4,VIP
CUST005105,97544.31,4,VIP
CUST005106,65882.25,4,VIP
CUST005107,69129.22,4,VIP
CUST005108,88386.47,3,VIP
CUST005109,90040.1,3,VIP
CUST005110,71181.31,2,VIP
CUST005111,156838.62,6,VIP
CUST005112,136653.82,8,VIP
CUST005113,132606.97,6,VIP
CUST005114,74316.07999999999,4,VIP
CUST005115,208015.11,7,VIP
CUST005116,136690.31,6,VIP
CUST005117,304455.16,9,VIP
CUST005118,53275.54,3,VIP
CUST005119,45440.28,3,VIP
CUST005120,140926.74,5,VIP
CUST005121,174313.34,7,VIP
CUST005122,63709.84,4,VIP
CUST005123,61715.11,3,VIP
CUST005124,94152.59,5,VIP
CUST005125,93512.67,7,VIP
CUST005126,15973.82,1,VIP
CUST005127,84381.15,4,VIP
CUST005128,43417.23,3,VIP
CUST005129,135744.43,5,VIP
CUST005130,67550.14,2,VIP
CUST005131,195907.59,8,VIP
CUST005132,175197.80000000002,6,VIP
CUST005133,119043.87,5,VIP
CUST005134,45642.08,1,VIP
CUST005135,83105.62,5,VIP
CUST005137,50659.97,3,VIP
CUST005138,107425.99,5,VIP
CUST005139,52522.03,5,VIP
CUST005140,157688.71,6,VIP
CUST005141,146854.02,6,VIP
CUST005143,29767.8,1,VIP
CUST005144,66309.05,3,VIP
CUST005145,192149.06,7,VIP
CUST005146,116954.29000000001,3,VIP
CUST005147,55400.479999999996,2,VIP
CUST005148,23171.71,1,VIP
CUST005149,84774.61,3,VIP
CUST005150,87803.78,3,VIP
CUST005152,154674.38,5,VIP
CUST005153,92173.64000000001,3,VIP
CUST005154,117750.14,4,VIP
CUST005155,110773.18000000001,5,VIP
CUST005156,76944.27,2,VIP
CUST005157,56717.310000000005,5,VIP
CUST005158,85449.44,2,VIP
CUST005159,35597.65,3,VIP
CUST005160,26752.57,2,VIP
CUST005161,41466.91,1,VIP
CUST005162,180387.74,9,VIP
CUST005163,145517.49,5,VIP
CUST005164,89481.59,3,VIP
CUST005165,11370.61,2,VIP
CUST005166,48023.3,2,VIP
CUST005167,47889.03,3,VIP
CUST005168,110027.42,4,VIP
CUST005169,55994.22,3,VIP
CUST005170,20045.13,1,VIP
CUST005171,189376.96999999997,10,VIP
CUST005172,198873.65,6,VIP
CUST005173,30584.07,3,VIP
CUST005174,55178.369999999995,2,VIP
CUST005175,99755.2,5,VIP
CUST005176,104283.75,4,VIP
CUST005177,52581.45,2,VIP
CUST005178,129648.65000000001,4,VIP
CUST005179,128297.32999999999,4,VIP
CUST005180,70171.76999999999,2,VIP
CUST005181,104959.79000000001,4,VIP
CUST005182,189346.85,7,VIP
CUST005183,180949.21,5,VIP
CUST005184,117310.66,3,VIP
CUST005185,172852.56,5,VIP
CUST005186,147024.07,6,VIP
CUST005187,176529.81,7,VIP
CUST005188,93918.25,4,VIP
CUST005189,85821.52,3,VIP
CUST005190,174389.12,7,VIP
CUST005191,249158.37,7,VIP
CUST005192,99560.3,3,VIP
CUST005193,190071.35,7,VIP
CUST005194,81472.15,4,VIP
CUST005195,39075.07,2,VIP
CUST005196,87009.12,5,VIP
CUST005197,106839.54000000001,6,VIP
CUST005198,15568.53,1,VIP
CUST005200,64523.159999999996,3,VIP
CUST005201,45398.380000000005,2,VIP
CUST005202,89216.89,3,VIP
CUST005203,145274.08,5,VIP
CUST005204,146498.86,6,VIP
CUST005205,4522.71,1,High Value
CUST005206,133165.04,5,VIP
CUST005207,130935.68,6,VIP
CUST005208,92278.83,4,VIP
CUST005209,99977.24,3,VIP
CUST005210,52599.29,3,VIP
CUST005211,44751.01,2,VIP
CUST005212,138219.82,5,VIP
CUST005213,164683.9,6,VIP
CUST005214,151811.89,4,VIP
CUST005215,94924.72,5,VIP
CUST005216,38307.97,1,VIP
CUST005217,184012.04,6,VIP
CUST005218,52263.9,4,VIP
CUST005219,142714.31,5,VIP
CUST005220,82667.65,3,VIP
CUST005221,21123.52,2,VIP
CUST005222,50640.78,3,VIP
CUST005223,168156.61000000002,8,VIP
CUST005224,177359.02,7,VIP
CUST005225,13774.19,2,VIP
CUST005226,155731.0,6,VIP
CUST005227,134896.74,4,VIP
CUST005228,189655.71000000002,8,VIP
CUST005229,19987.58,1,VIP
CUST005231,36377.119999999995,3,VIP
CUST005232,32046.21,1,VIP
CUST005233,26784.41,1,VIP
CUST005234,121579.46,5,VIP
CUST005235,122701.12,4,VIP
CUST005236,170694.19,5,VIP
CUST005237,164141.62,6,VIP
CUST005238,169345.6,6,VIP
CUST005239,196285.51,6,VIP
CUST005240,66128.55,2,VIP
CUST005241,210443.77,7,VIP
CUST005242,108990.06,3,VIP
CUST005243,214034.74,7,VIP
CUST005244,109398.44,3,VIP
CUST005245,48467.39,2,VIP
CUST005246,176472.13,6,VIP
CUST005247,105916.05,5,VIP
CUST005248,264887.06,10,VIP
CUST005249,247295.55,10,VIP
CUST005250,60001.350000000006,3,VIP
CUST005251,64320.31,5,VIP
CUST005252,65070.45,2,VIP
CUST005254,12794.74,1,VIP
CUST005255,157230.44,6,VIP
CUST005256,41781.329999999994,2,VIP
CUST005257,84674.4,3,VIP
CUST005258,226419.55,8,VIP
CUST005259,129613.89,8,VIP
CUST005260,109224.23999999999,4,VIP
CUST005261,175297.69,5,VIP
CUST005262,99903.46,5,VIP
CUST005263,61103.61,3,VIP
CUST005264,78030.24,4,VIP
CUST005265,197867.18,5,VIP
CUST005266,69837.43,3,VIP
CUST005267,14875.94,3,VIP
CUST005268,110377.82,4,VIP
CUST005269,66880.88,3,VIP
CUST005270,21927.37,1,VIP
CUST005271,148862.01,8,VIP
CUST005272,138182.47,4,VIP
CUST005273,184084.01,4,VIP
CUST005274,107001.31,4,VIP
CUST005275,71470.17,3,VIP
CUST005276,40651.06,3,VIP
CUST005277,48231.8,3,VIP
CUST005278,33492.78,4,VIP
CUST005279,113346.54000000001,3,VIP
CUST005280,205182.75,5,VIP
CUST005281,98751.2,5,VIP
CUST005282,132880.4,4,VIP
CUST005283,175004.5,6,VIP
CUST005284,173783.58000000002,5,VIP
CUST005285,123767.83,5,VIP
CUST005286,225080.47999999998,7,VIP
CUST005287,177449.33000000002,7,VIP
CUST005288,77806.92,5,VIP
CUST005289,86578.94,4,VIP
CUST005290,143002.66999999998,5,VIP
CUST005291,156888.7,6,VIP
CUST005292,67861.38,4,VIP
CUST005293,71284.41,5,VIP
CUST005294,99460.75,3,VIP
CUST005295,118433.73,7,VIP
CUST005296,65765.19,2,VIP
CUST005297,98332.04000000001,5,VIP
CUST005298,264189.51,7,VIP
CUST005299,41720.61,2,VIP
CUST005300,23922.91,2,VIP
CUST005301,80264.08,2,VIP
CUST005302,11173.23,1,VIP
CUST005303,109718.93,3,VIP
CUST005304,26974.81,1,VIP
CUST005305,172005.39,6,VIP
CUST005306,103541.48999999999,3,VIP
CUST005307,9758.85,1,VIP
CUST005308,30530.47,2,VIP
CUST005309,65569.66,2,VIP
CUST005310,110170.72,5,VIP
CUST005311,145875.84,7,VIP
CUST005312,103008.19,5,VIP
CUST005313,113426.89000000001,4,VIP
CUST005314,170461.55,6,VIP
CUST005315,63507.14,2,VIP
CUST005316,87293.19,5,VIP
CUST005317,72191.54999999999,2,VIP
CUST005318,62152.26,2,VIP
CUST005319,101070.58,4,VIP
CUST005320,61606.66,2,VIP
CUST005321,90446.51000000001,3,VIP
CUST005322,69620.78,5,VIP
CUST005323,214652.58,7,VIP
CUST005324,190854.02,5,VIP
CUST005325,188544.62,5,VIP
CUST005326,25585.3,1,VIP
CUST005327,93117.04,4,VIP
CUST005328,113792.76,4,VIP
CUST005329,111686.87,3,VIP
CUST005330,38969.0,2,VIP
CUST005331,80666.54000000001,4,VIP
CUST005332,307268.54,12,VIP
CUST005333,37354.47,3,VIP
CUST005334,75926.59,4,VIP
CUST005335,163252.91999999998,6,VIP
CUST005336,136161.3,5,VIP
CUST005337,45402.25,2,VIP
CUST005338,4263.1,1,High Value
CUST005339,82000.33,4,VIP
CUST005340,204417.82,11,VIP
CUST005341,161972.69999999998,6,VIP
CUST005342,123324.91,3,VIP
CUST005343,69855.51000000001,2,VIP
CUST005344,49357.04,3,VIP
CUST005345,130675.43,4,VIP
CUST005346,241591.03,8,VIP
CUST005347,33649.63,1,VIP
CUST005348,110389.78,4,VIP
CUST005349,36758.52,1,VIP
CUST005350,279887.47000000003,10,VIP
CUST005351,29485.46,4,VIP
CUST005352,146648.38,5,VIP
CUST005353,98813.68000000001,4,VIP
CUST005354,85776.17,3,VIP
CUST005355,181407.35,8,VIP
CUST005356,133849.97,5,VIP
CUST005357,68746.28,4,VIP
CUST005358,107359.87,5,VIP
CUST005360,135500.45,6,VIP
CUST005362,40887.25,2,VIP
CUST005363,41554.65,4,VIP
CUST005364,3086.69,1,High Value
CUST005365,93348.38999999998,5,VIP
CUST005366,101933.13,4,VIP
CUST005367,83303.29000000001,4,VIP
CUST005368,94901.31,4,VIP
CUST005369,121013.58,5,VIP
CUST005370,43516.81,1,VIP
CUST005371,42478.130000000005,4,VIP
CUST005372,143773.68,5,VIP
CUST005373,74477.76000000001,3,VIP
CUST005374,93183.87,5,VIP
CUST005375,174060.22,7,VIP
CUST005376,50885.11,3,VIP
CUST005377,123112.81999999999,4,VIP
CUST005378,206155.64,7,VIP
CUST005379,242697.96,7,VIP
CUST005380,160622.02,6,VIP
CUST005381,180359.65,7,VIP
CUST005382,124547.25,6,VIP
CUST005383,42965.049999999996,3,VIP
CUST005384,133340.9,5,VIP
CUST005385,116973.39,3,VIP
CUST005386,68548.94,4,VIP
CUST005387,162320.65,4,VIP
CUST005388,65409.77,2,VIP
CUST005389,74218.16,4,VIP
CUST005390,157338.64,7,VIP
CUST005391,95342.0,3,VIP
CUST005392,95736.28,4,VIP
CUST005393,113207.57999999999,5,VIP
CUST005394,27167.289999999997,2,VIP
CUST005395,64694.0,3,VIP
CUST005396,165638.36000000002,7,VIP
CUST005397,123617.95000000001,4,VIP
CUST005398,133947.02,5,VIP
CUST005399,69659.49,5,VIP
CUST005400,60463.71,3,VIP
CUST005401,116552.44,3,VIP
CUST005402,73513.24,3,VIP
CUST005403,177342.97999999998,7,VIP
CUST005404,44069.0,1,VIP
CUST005405,81867.94,3,VIP
CUST005406,127682.81999999999,6,VIP
CUST005407,167655.7,5,VIP
CUST005408,48486.95,3,VIP
CUST005409,50080.7,2,VIP
CUST005410,77786.68,3,VIP
CUST005411,54509.09,3,VIP
CUST005412,74592.64,3,VIP
CUST005413,118905.12,3,VIP
CUST005414,112505.12,4,VIP
CUST005415,73572.4,3,VIP
CUST005416,255031.47,9,VIP
CUST005417,34781.53,2,VIP
CUST005418,33398.990000000005,2,VIP
CUST005419,107114.91,4,VIP
CUST005420,83385.01000000001,3,VIP
CUST005421,130477.66,4,VIP
CUST005422,47128.57,1,VIP
CUST005423,171154.08000000002,6,VIP
CUST005424,110863.97,3,VIP
CUST005425,134395.66,4,VIP
CUST005426,102595.38,3,VIP
CUST005427,5049.24,3,VIP
CUST005428,63385.490000000005,3,VIP
CUST005429,88813.31,3,VIP
CUST005430,145952.92,6,VIP
CUST005431,113846.51,7,VIP
CUST005432,157384.95,9,VIP
CUST005433,29774.62,2,VIP
CUST005434,57340.58,2,VIP
CUST005435,11076.59,1,VIP
CUST005436,146817.69,7,VIP
CUST005437,136463.42,5,VIP
CUST005438,25658.47,2,VIP
CUST005439,82342.98,4,VIP
CUST005440,83601.58,4,VIP
CUST005441,11496.72,1,VIP
CUST005442,212985.43,7,VIP
CUST005443,34101.590000000004,2,VIP
CUST005444,98817.98,3,VIP
CUST005445,49730.63,2,VIP
CUST005446,108700.21,6,VIP
CUST005447,21279.9,1,VIP
CUST005448,9274.62,2,VIP
CUST005449,82705.07999999999,4,VIP
CUST005450,87257.56,5,VIP
CUST005451,64869.34,2,VIP
CUST005452,116953.22,4,VIP
CUST005453,91821.76000000001,7,VIP
CUST005454,81602.36,3,VIP
CUST005455,109016.63,6,VIP
CUST005456,23579.0,3,VIP
CUST005457,12394.57,1,VIP
CUST005458,199554.0,9,VIP
CUST005459,88198.09,5,VIP
CUST005460,90388.45999999999,4,VIP
CUST005461,60520.3,3,VIP
CUST005462,109635.73,3,VIP
CUST005463,13214.27,1,VIP
CUST005464,111147.58,4,VIP
CUST005465,141276.68,6,VIP
CUST005466,131968.56,6,VIP
CUST005467,73429.26,3,VIP
CUST005468,103977.35999999999,4,VIP
CUST005469,170081.46,5,VIP
CUST005470,59976.94,3,VIP
CUST005471,66761.6,3,VIP
CUST005472,94734.70999999999,3,VIP
CUST005473,178312.93,5,VIP
CUST005474,34581.36,5,VIP
CUST005475,227522.72999999998,7,VIP
CUST005476,30582.65,2,VIP
CUST005477,108727.37,4,VIP
CUST005478,104985.72,4,VIP
CUST005479,76164.34,3,VIP
CUST005480,135665.25,7,VIP
CUST005481,87503.05,3,VIP
CUST005482,91290.54999999999,4,VIP
CUST005483,65071.81,3,VIP
CUST005484,235079.33000000002,7,VIP
CUST005486,43161.79,4,VIP
CUST005487,80718.69,3,VIP
CUST005488,246846.22,11,VIP
CUST005489,87252.89,4,VIP
CUST005490,56094.75,2,VIP
CUST005491,218443.74,8,VIP
CUST005492,123193.57,4,VIP
CUST005493,81172.62,3,VIP
CUST005494,66719.44,2,VIP
CUST005495,91731.99,4,VIP
CUST005496,61070.78999999999,4,VIP
CUST005497,57967.08,3,VIP
CUST005499,165055.12,8,VIP
CUST005500,170452.87,6,VIP
CUST005501,146444.82,5,VIP
CUST005502,207447.72,9,VIP
CUST005503,22829.14,2,VIP
CUST005504,153817.83,4,VIP
CUST005505,129648.2,5,VIP
CUST005506,168165.11,4,VIP
CUST005507,21060.68,4,VIP
CUST005508,130516.37,6,VIP
CUST005509,39224.69,2,VIP
CUST005510,69009.8,3,VIP
CUST005511,101313.25,4,VIP
CUST005512,221134.40999999997,7,VIP
CUST005513,125393.35,5,VIP
CUST005514,48011.54,2,VIP
CUST005515,26032.55,1,VIP
CUST005516,146104.79,4,VIP
CUST005517,110618.75,4,VIP
CUST005518,113421.44,4,VIP
CUST005519,100509.95999999999,4,VIP
CUST005520,54571.21,3,VIP
CUST005521,76577.56,2,VIP
CUST005522,59086.84,4,VIP
CUST005523,144930.0,5,VIP
CUST005524,137658.1,6,VIP
CUST005525,78956.95999999999,3,VIP
CUST005526,94028.88,4,VIP
CUST005527,137466.55,7,VIP
CUST005528,30684.28,1,VIP
CUST005529,105257.82,5,VIP
CUST005530,19426.78,1,VIP
CUST005531,193070.8,5,VIP
CUST005532,109023.34,4,VIP
CUST005533,158638.26,7,VIP
CUST005534,11747.78,1,VIP
CUST005535,174928.3,6,VIP
CUST005536,7193.95,1,VIP
CUST005537,64076.31,3,VIP
CUST005538,148755.22,7,VIP
CUST005539,79152.04,4,VIP
CUST005540,46537.69,2,VIP
CUST005541,154976.47999999998,5,VIP
CUST005542,86796.5,4,VIP
CUST005543,176377.48,7,VIP
CUST005544,216077.35,7,VIP
CUST005545,105686.16,3,VIP
CUST005546,93772.51000000001,4,VIP
CUST005548,173500.31,6,VIP
