item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM_000962,ORD_00377,PROD_002,4,234.2,20
ITEM_000963,ORD_00377,PROD_048,2,20.66,10
ITEM_000964,ORD_00378,PROD_044,2,455.29,20
ITEM_000965,ORD_00378,PROD_002,3,347.03,0
ITEM_000966,ORD_00378,PROD_022,2,347.39,20
ITEM_000967,ORD_00379,PROD_026,4,52.27,15
ITEM_000968,ORD_00379,PROD_022,2,348.17,15
ITEM_000969,ORD_00379,PROD_007,3,409.81,5
ITEM_000970,ORD_00379,PROD_039,1,300.84,5
ITEM_000971,ORD_00380,PROD_025,1,181.03,5
ITEM_000972,ORD_00380,PROD_005,3,280.98,10
ITEM_000973,ORD_00381,PROD_027,2,243.8,0
ITEM_000974,ORD_00382,PROD_048,5,55.23,5
ITEM_000975,ORD_00382,PROD_020,2,267.84,15
ITEM_000976,ORD_00383,PROD_020,5,358.68,20
ITEM_000977,ORD_00383,PROD_001,4,594.78,15
ITEM_000978,ORD_00384,PROD_016,4,322.63,20
ITEM_000979,ORD_00385,PROD_003,4,446.32,10
ITEM_000980,ORD_00385,PROD_046,4,478.52,15
ITEM_000981,ORD_00385,PROD_012,5,257.81,5
ITEM_000982,ORD_00385,PROD_030,5,240.03,5
ITEM_000983,ORD_00386,PROD_003,4,155.22,5
ITEM_000984,ORD_00387,PROD_005,5,423.36,5
ITEM_000985,ORD_00387,PROD_049,4,338.4,10
ITEM_000986,ORD_00387,PROD_033,1,463.43,10
ITEM_000987,ORD_00388,PROD_014,4,311.05,15
ITEM_000988,ORD_00388,PROD_045,1,410.24,15
ITEM_000989,ORD_00388,PROD_026,4,515.63,15
ITEM_000990,ORD_00388,PROD_008,-1,429.82,5
ITEM_000991,ORD_00389,PROD_005,4,63.29,5
ITEM_000992,ORD_00389,PROD_018,4,507.31,5
ITEM_000993,ORD_00389,PROD_012,1,187.07,20
ITEM_000994,ORD_00390,PROD_049,2,21.56,10
ITEM_000995,ORD_00390,PROD_012,2,141.75,0
ITEM_000996,ORD_00390,PROD_045,5,42.94,20
ITEM_000997,ORD_00390,PROD_020,1,274.73,20
ITEM_000998,ORD_00391,PROD_050,1,133.02,5
ITEM_000999,ORD_00392,PROD_002,2,261.68,0
ITEM_001000,ORD_00392,PROD_044,3,406.34,5
ITEM_001001,ORD_00392,PROD_043,1,113.21,5
ITEM_001002,ORD_00393,PROD_021,4,203.77,5
ITEM_001003,ORD_00394,PROD_028,5,85.67,5
ITEM_001004,ORD_00394,PROD_012,1,23.77,10
ITEM_001005,ORD_00395,PROD_015,4,53.62,10
ITEM_001006,ORD_00396,PROD_014,1,255.49,20
ITEM_001007,ORD_00396,PROD_007,4,431.83,20
ITEM_001008,ORD_00396,PROD_007,2,365.92,15
ITEM_001009,ORD_00397,PROD_049,3,532.12,10
ITEM_001010,ORD_00397,PROD_002,4,370.99,20
ITEM_001011,ORD_00398,PROD_048,4,150.97,20
ITEM_001012,ORD_00398,PROD_040,1,458.98,0
ITEM_001013,ORD_00398,PROD_028,3,457.99,20
ITEM_001014,ORD_00398,PROD_024,1,306.75,5
ITEM_001015,ORD_00399,PROD_003,4,154.27,20
ITEM_001016,ORD_00399,PROD_022,4,93.55,10
ITEM_001017,ORD_00400,PROD_027,5,394.11,10
ITEM_001018,ORD_00401,PROD_022,2,215.5,5
ITEM_001019,ORD_00402,PROD_045,2,435.91,20
ITEM_001020,ORD_00403,PROD_029,5,383.42,0
ITEM_001021,ORD_00403,PROD_013,4,45.48,5
ITEM_001022,ORD_00403,PROD_012,2,361.69,5
ITEM_001023,ORD_00403,PROD_028,2,439.12,10
ITEM_001024,ORD_00404,PROD_012,2,369.42,10
ITEM_001025,ORD_00404,PROD_041,3,132.82,15
ITEM_001026,ORD_00405,PROD_011,3,290.37,15
ITEM_001027,ORD_00406,PROD_031,2,26.59,15
ITEM_001028,ORD_00406,PROD_049,4,545.28,10
ITEM_001029,ORD_00406,PROD_036,5,440.09,10
ITEM_001030,ORD_00406,PROD_030,4,180.69,20
ITEM_001031,ORD_00407,PROD_046,1,289.52,5
ITEM_001032,ORD_00407,PROD_033,-2,442.27,10
ITEM_001033,ORD_00407,PROD_027,4,565.07,10
ITEM_001034,ORD_00407,PROD_042,4,592.7,0
ITEM_001035,ORD_00408,PROD_008,1,240.12,20
ITEM_001036,ORD_00408,PROD_028,2,574.9,10
ITEM_001037,ORD_00408,PROD_041,5,417.77,0
ITEM_001038,ORD_00408,PROD_048,4,159.37,15
ITEM_001039,ORD_00409,PROD_044,3,31.53,5
ITEM_001040,ORD_00410,PROD_044,5,101.21,5
ITEM_001041,ORD_00410,PROD_043,5,507.29,0
ITEM_001042,ORD_00410,PROD_042,1,431.29,15
ITEM_001043,ORD_00411,PROD_006,5,318.34,5
ITEM_001044,ORD_00411,PROD_028,4,162.93,10
ITEM_001045,ORD_00411,PROD_043,5,533.69,20
ITEM_001046,ORD_00411,PROD_049,3,527.69,0
ITEM_001047,ORD_00412,PROD_023,5,491.32,10
ITEM_001048,ORD_00413,PROD_001,4,592.41,15
ITEM_001049,ORD_00413,PROD_050,1,422.35,20
ITEM_001050,ORD_00414,PROD_011,3,118.19,5
ITEM_001051,ORD_00414,PROD_012,2,309.03,0
ITEM_001052,ORD_00414,PROD_014,4,123.6,0
ITEM_001053,ORD_00414,PROD_013,2,166.72,15
ITEM_001054,ORD_00415,PROD_041,5,112.18,10
ITEM_001055,ORD_00415,PROD_018,1,52.59,0
ITEM_001056,ORD_00415,PROD_032,5,408.59,0
ITEM_001057,ORD_00415,PROD_049,1,573.8,20
ITEM_001058,ORD_00416,PROD_001,1,234.76,20
ITEM_001059,ORD_00417,PROD_022,4,368.56,10
ITEM_001060,ORD_00417,PROD_022,3,599.68,5
ITEM_001061,ORD_00417,PROD_025,3,372.32,10
ITEM_001062,ORD_00418,PROD_045,-1,250.06,5
ITEM_001063,ORD_00418,PROD_034,1,178.49,5
ITEM_001064,ORD_00418,PROD_044,3,400.44,15
ITEM_001065,ORD_00419,PROD_041,-2,575.17,10
ITEM_001066,ORD_00419,PROD_003,1,582.21,10
ITEM_001067,ORD_00419,PROD_032,4,249.1,20
ITEM_001068,ORD_00419,PROD_031,1,592.32,0
ITEM_001069,ORD_00420,PROD_046,3,98.75,20
ITEM_001070,ORD_00420,PROD_046,5,310.21,5
ITEM_001071,ORD_00420,PROD_020,4,501.93,20
ITEM_001072,ORD_00420,PROD_029,4,573.7,15
ITEM_001073,ORD_00421,PROD_049,2,567.36,0
ITEM_001074,ORD_00421,PROD_046,1,32.09,10
ITEM_001075,ORD_00422,PROD_017,3,404.57,0
ITEM_001076,ORD_00422,PROD_041,2,439.37,0
ITEM_001077,ORD_00422,PROD_037,3,463.31,20
ITEM_001078,ORD_00422,PROD_025,1,547.45,15
ITEM_001079,ORD_00423,PROD_008,2,185.22,0
ITEM_001080,ORD_00423,PROD_038,1,563.27,0
ITEM_001081,ORD_00423,PROD_021,5,573.13,20
ITEM_001082,ORD_00423,PROD_038,1,328.33,15
ITEM_001083,ORD_00424,PROD_044,3,561.35,5
ITEM_001084,ORD_00424,PROD_038,5,144.95,15
ITEM_001085,ORD_00424,PROD_030,1,199.82,10
ITEM_001086,ORD_00424,PROD_030,2,101.24,10
ITEM_001087,ORD_00425,PROD_020,1,308.89,0
ITEM_001088,ORD_00425,PROD_046,3,350.77,5
ITEM_001089,ORD_00426,PROD_025,3,49.41,10
ITEM_001090,ORD_00426,PROD_014,2,511.12,5
ITEM_001091,ORD_00426,PROD_050,1,119.73,15
ITEM_001092,ORD_00426,PROD_043,4,548.74,5
ITEM_001093,ORD_00427,PROD_028,5,411.57,10
ITEM_001094,ORD_00428,PROD_047,4,180.58,5
ITEM_001095,ORD_00428,PROD_009,5,204.2,20
ITEM_001096,ORD_00428,PROD_046,1,192.88,5
ITEM_001097,ORD_00428,PROD_045,5,297.23,5
ITEM_001098,ORD_00429,PROD_013,2,445.16,0
ITEM_001099,ORD_00429,PROD_037,3,74.64,5
ITEM_001100,ORD_00430,PROD_011,4,556.7,0
ITEM_001101,ORD_00430,PROD_012,3,567.86,0
ITEM_001102,ORD_00430,PROD_038,5,268.79,5
ITEM_001103,ORD_00430,PROD_008,4,155.9,15
ITEM_001104,ORD_00431,PROD_042,5,450.94,0
ITEM_001105,ORD_00431,PROD_042,4,238.53,15
ITEM_001106,ORD_00431,PROD_008,-3,63.34,15
ITEM_001107,ORD_00432,PROD_037,1,295.51,0
ITEM_001108,ORD_00432,PROD_031,5,599.97,15
ITEM_001109,ORD_00433,PROD_021,5,52.15,20
ITEM_001110,ORD_00433,PROD_045,2,26.55,20
ITEM_001111,ORD_00433,PROD_034,5,300.81,20
ITEM_001112,ORD_00434,PROD_008,2,120.69,20
ITEM_001113,ORD_00435,PROD_021,1,86.98,5
ITEM_001114,ORD_00435,PROD_011,5,66.38,10
ITEM_001115,ORD_00436,PROD_033,1,189.67,20
ITEM_001116,ORD_00437,PROD_043,4,15.05,10
ITEM_001117,ORD_00437,PROD_034,1,544.2,10
ITEM_001118,ORD_00438,PROD_045,2,198.07,10
ITEM_001119,ORD_00438,PROD_014,5,417.44,0
ITEM_001120,ORD_00438,PROD_010,2,190.33,5
ITEM_001121,ORD_00438,PROD_014,2,361.19,10
ITEM_001122,ORD_00439,PROD_036,5,164.16,15
ITEM_001123,ORD_00439,PROD_006,2,567.67,15
ITEM_001124,ORD_00440,PROD_041,5,443.61,5
ITEM_001125,ORD_00440,PROD_042,3,495.0,20
ITEM_001126,ORD_00441,PROD_021,4,595.58,15
ITEM_001127,ORD_00441,PROD_039,-4,159.79,10
ITEM_001128,ORD_00442,PROD_036,5,252.97,10
ITEM_001129,ORD_00443,PROD_050,3,174.85,5
ITEM_001130,ORD_00444,PROD_015,1,236.5,0
ITEM_001131,ORD_00444,PROD_047,1,527.17,20
ITEM_001132,ORD_00444,PROD_023,4,424.77,10
ITEM_001133,ORD_00445,PROD_004,5,114.89,15
ITEM_001134,ORD_00445,PROD_048,2,411.52,20
ITEM_001135,ORD_00445,PROD_026,5,293.96,5
ITEM_001136,ORD_00446,PROD_046,1,105.96,5
ITEM_001137,ORD_00446,PROD_048,2,171.41,10
ITEM_001138,ORD_00446,PROD_027,2,428.47,5
ITEM_001139,ORD_00447,PROD_033,3,182.79,15
ITEM_001140,ORD_00447,PROD_015,5,193.53,0
ITEM_001141,ORD_00447,PROD_021,3,509.47,0
ITEM_001142,ORD_00447,PROD_006,1,111.59,0
ITEM_001143,ORD_00448,PROD_032,3,487.88,0
ITEM_001144,ORD_00449,PROD_009,5,295.6,20
ITEM_001145,ORD_00449,PROD_026,5,23.13,5
ITEM_001146,ORD_00449,PROD_045,1,327.58,10
ITEM_001147,ORD_00449,PROD_043,2,571.26,20
ITEM_001148,ORD_00450,PROD_011,5,409.6,20
ITEM_001149,ORD_00451,PROD_009,2,315.51,0
ITEM_001150,ORD_00451,PROD_011,4,233.37,0
ITEM_001151,ORD_00452,PROD_050,2,516.82,10
ITEM_001152,ORD_00452,PROD_017,3,139.64,20
ITEM_001153,ORD_00452,PROD_020,4,558.53,20
ITEM_001154,ORD_00453,PROD_032,4,48.64,0
ITEM_001155,ORD_00454,PROD_007,3,18.02,5
ITEM_001156,ORD_00454,PROD_007,4,267.02,5
ITEM_001157,ORD_00454,PROD_010,1,255.27,15
ITEM_001158,ORD_00454,PROD_043,1,161.33,15
ITEM_001159,ORD_00455,PROD_028,3,536.93,20
ITEM_001160,ORD_00455,PROD_029,3,398.92,15
ITEM_001161,ORD_00455,PROD_048,2,268.87,10
ITEM_001162,ORD_00455,PROD_019,2,38.55,15
ITEM_001163,ORD_00456,PROD_011,3,404.73,15
ITEM_001164,ORD_00456,PROD_032,3,336.82,5
ITEM_001165,ORD_00456,PROD_050,3,530.83,20
ITEM_001166,ORD_00456,PROD_007,4,478.74,5
ITEM_001167,ORD_00457,PROD_050,3,415.4,0
ITEM_001168,ORD_00457,PROD_039,3,446.4,15
ITEM_001169,ORD_00458,PROD_006,3,460.13,5
ITEM_001170,ORD_00458,PROD_033,5,124.31,10
ITEM_001171,ORD_00458,PROD_045,1,159.7,15
ITEM_001172,ORD_00458,PROD_007,2,425.17,20
ITEM_001173,ORD_00459,PROD_038,2,382.91,5
ITEM_001174,ORD_00459,PROD_026,2,37.44,5
ITEM_001175,ORD_00460,PROD_013,-4,68.2,0
ITEM_001176,ORD_00460,PROD_020,4,424.59,5
ITEM_001177,ORD_00461,PROD_004,3,313.27,0
ITEM_001178,ORD_00461,PROD_024,3,179.13,10
ITEM_001179,ORD_00462,PROD_004,2,121.32,0
ITEM_001180,ORD_00462,PROD_021,1,139.01,15
ITEM_001181,ORD_00462,PROD_007,3,267.08,10
ITEM_001182,ORD_00462,PROD_020,4,80.24,0
ITEM_001183,ORD_00463,PROD_024,3,449.62,20
ITEM_001184,ORD_00463,PROD_016,5,395.4,5
ITEM_001185,ORD_00464,PROD_009,1,383.29,20
ITEM_001186,ORD_00464,PROD_042,1,493.18,5
ITEM_001187,ORD_00464,PROD_005,4,565.96,20
ITEM_001188,ORD_00464,PROD_031,3,593.94,5
ITEM_001189,ORD_00465,PROD_027,1,337.04,10
ITEM_001190,ORD_00465,PROD_024,5,277.36,0
ITEM_001191,ORD_00466,PROD_034,1,559.83,20
ITEM_001192,ORD_00466,PROD_018,1,422.57,5
ITEM_001193,ORD_00466,PROD_037,3,50.56,5
ITEM_001194,ORD_00466,PROD_035,4,524.1,0
ITEM_001195,ORD_00467,PROD_025,4,344.06,15
ITEM_001196,ORD_00467,PROD_014,4,122.68,5
ITEM_001197,ORD_00468,PROD_033,5,281.43,20
ITEM_001198,ORD_00468,PROD_015,3,188.37,10
ITEM_001199,ORD_00469,PROD_035,2,154.36,0
ITEM_001200,ORD_00470,PROD_018,3,525.93,0
ITEM_001201,ORD_00470,PROD_014,2,327.74,0
ITEM_001202,ORD_00471,PROD_021,5,63.7,20
ITEM_001203,ORD_00471,PROD_027,3,540.53,10
ITEM_001204,ORD_00471,PROD_041,3,492.31,10
ITEM_001205,ORD_00472,PROD_002,3,329.37,20
ITEM_001206,ORD_00472,PROD_045,1,238.46,10
ITEM_001207,ORD_00473,PROD_018,4,134.29,15
ITEM_001208,ORD_00473,PROD_047,2,439.88,10
ITEM_001209,ORD_00474,PROD_012,4,283.74,5
ITEM_001210,ORD_00474,PROD_047,2,120.54,10
ITEM_001211,ORD_00475,PROD_012,3,493.24,20
ITEM_001212,ORD_00476,PROD_028,1,158.47,15
ITEM_001213,ORD_00476,PROD_009,1,440.16,0
ITEM_001214,ORD_00477,PROD_008,4,498.54,0
ITEM_001215,ORD_00478,PROD_018,2,98.44,20
ITEM_001216,ORD_00478,PROD_001,1,575.21,0
ITEM_001217,ORD_00479,PROD_031,1,459.41,15
ITEM_001218,ORD_00479,PROD_031,2,105.39,0
ITEM_001219,ORD_00479,PROD_041,5,333.01,0
ITEM_001220,ORD_00480,PROD_007,1,314.25,15
ITEM_001221,ORD_00481,PROD_002,1,147.6,15
ITEM_001222,ORD_00481,PROD_019,2,147.14,15
ITEM_001223,ORD_00482,PROD_008,4,146.35,10
ITEM_001224,ORD_00483,PROD_008,1,225.89,0
ITEM_001225,ORD_00483,PROD_012,1,265.75,10
ITEM_001226,ORD_00483,PROD_028,5,102.88,10
ITEM_001227,ORD_00484,PROD_018,3,551.0,10
ITEM_001228,ORD_00484,PROD_046,3,482.23,0
ITEM_001229,ORD_00484,PROD_010,2,202.35,15
ITEM_001230,ORD_00485,PROD_008,4,353.04,10
ITEM_001231,ORD_00485,PROD_009,2,121.4,15
ITEM_001232,ORD_00485,PROD_028,3,296.55,15
ITEM_001233,ORD_00485,PROD_022,5,95.86,5
ITEM_001234,ORD_00486,PROD_035,4,327.26,20
ITEM_001235,ORD_00486,PROD_025,5,63.92,15
ITEM_001236,ORD_00486,PROD_045,5,489.61,5
ITEM_001237,ORD_00486,PROD_001,1,133.92,0
ITEM_001238,ORD_00487,PROD_009,5,553.73,0
ITEM_001239,ORD_00487,PROD_050,3,494.12,10
ITEM_001240,ORD_00487,PROD_036,4,583.51,15
ITEM_001241,ORD_00488,PROD_004,2,451.99,0
ITEM_001242,ORD_00488,PROD_002,2,422.23,15
ITEM_001243,ORD_00489,PROD_043,1,355.24,15
ITEM_001244,ORD_00489,PROD_002,5,100.93,5
ITEM_001245,ORD_00489,PROD_001,1,347.97,15
ITEM_001246,ORD_00490,PROD_009,2,452.64,10
ITEM_001247,ORD_00490,PROD_022,4,274.72,0
ITEM_001248,ORD_00491,PROD_042,1,33.79,5
ITEM_001249,ORD_00491,PROD_026,5,502.12,15
ITEM_001250,ORD_00491,PROD_017,5,552.7,20
ITEM_001251,ORD_00492,PROD_011,2,174.02,0
ITEM_001252,ORD_00492,PROD_009,5,449.73,15
ITEM_001253,ORD_00492,PROD_026,5,122.46,20
ITEM_001254,ORD_00493,PROD_042,4,390.51,15
ITEM_001255,ORD_00494,PROD_042,1,263.17,10
ITEM_001256,ORD_00494,PROD_024,1,367.87,10
ITEM_001257,ORD_00495,PROD_035,2,77.28,5
ITEM_001258,ORD_00496,PROD_013,3,388.46,0
ITEM_001259,ORD_00497,PROD_037,3,345.41,20
ITEM_001260,ORD_00497,PROD_021,4,69.53,10
ITEM_001261,ORD_00498,PROD_026,3,307.63,10
ITEM_001262,ORD_00499,PROD_045,3,409.69,10
ITEM_001263,ORD_00499,PROD_033,4,74.09,5
ITEM_001264,ORD_00499,PROD_025,1,294.02,0
ITEM_001265,ORD_00499,PROD_044,3,285.92,0
ITEM_001266,ORD_00500,PROD_042,2,97.4,5
ITEM_001267,ORD_00500,PROD_047,5,371.11,20
ITEM_001268,ORD_00501,PROD_022,4,185.14,20
ITEM_001269,ORD_00501,PROD_046,4,467.89,15
ITEM_001270,ORD_00501,PROD_040,2,370.02,5
ITEM_001271,ORD_00502,PROD_010,1,463.3,10
ITEM_001272,ORD_00502,PROD_006,5,306.86,15
ITEM_001273,ORD_00502,PROD_019,3,109.46,10
ITEM_001274,ORD_00502,PROD_006,5,56.61,15
ITEM_001275,ORD_00503,PROD_049,4,527.84,5
ITEM_001276,ORD_00503,PROD_032,1,38.16,10
ITEM_001277,ORD_00503,PROD_040,4,551.53,5
ITEM_001278,ORD_00504,PROD_040,3,571.95,10
ITEM_001279,ORD_00504,PROD_033,1,278.3,0
ITEM_001280,ORD_00504,PROD_004,5,448.51,5
ITEM_001281,ORD_00504,PROD_007,-5,185.04,5
ITEM_001282,ORD_00505,PROD_030,1,406.45,10
ITEM_001283,ORD_00505,PROD_035,4,541.57,15
ITEM_001284,ORD_00505,PROD_047,1,78.38,15
ITEM_001285,ORD_00505,PROD_022,4,52.72,10
ITEM_001286,ORD_00506,PROD_031,2,81.88,15
ITEM_001287,ORD_00506,PROD_031,1,100.13,5
ITEM_001288,ORD_00506,PROD_039,3,467.91,0
ITEM_001289,ORD_00506,PROD_031,3,139.85,5
ITEM_001290,ORD_00507,PROD_041,4,118.02,5
ITEM_001291,ORD_00508,PROD_020,3,526.16,15
ITEM_001292,ORD_00509,PROD_017,5,122.69,0
ITEM_001293,ORD_00509,PROD_028,1,215.08,10
ITEM_001294,ORD_00509,PROD_027,2,296.75,20
ITEM_001295,ORD_00509,PROD_028,2,222.5,20
ITEM_001296,ORD_00510,PROD_039,1,131.16,20
ITEM_001297,ORD_00510,PROD_043,5,592.03,10
ITEM_001298,ORD_00510,PROD_030,1,561.28,15
ITEM_001299,ORD_00510,PROD_044,3,252.74,20
ITEM_001300,ORD_00511,PROD_009,4,386.06,20
ITEM_001301,ORD_00512,PROD_013,1,260.8,20
ITEM_001302,ORD_00513,PROD_023,5,137.71,5
ITEM_001303,ORD_00513,PROD_024,5,491.06,0
ITEM_001304,ORD_00514,PROD_008,3,424.1,15
ITEM_001305,ORD_00514,PROD_023,4,499.49,15
ITEM_001306,ORD_00514,PROD_022,5,81.33,5
ITEM_001307,ORD_00515,PROD_036,4,363.01,20
ITEM_001308,ORD_00515,PROD_043,4,417.8,15
ITEM_001309,ORD_00515,PROD_007,3,597.29,0
ITEM_001310,ORD_00515,PROD_040,1,560.51,0
ITEM_001311,ORD_00516,PROD_007,5,385.61,20
ITEM_001312,ORD_00516,PROD_043,5,184.59,15
ITEM_001313,ORD_00516,PROD_030,2,337.68,0
ITEM_001314,ORD_00516,PROD_008,2,220.11,15
ITEM_001315,ORD_00517,PROD_024,-4,472.58,20
ITEM_001316,ORD_00517,PROD_043,3,169.73,15
ITEM_001317,ORD_00517,PROD_027,-2,34.11,0
ITEM_001318,ORD_00517,PROD_034,2,494.72,20
ITEM_001319,ORD_00518,PROD_037,3,595.81,5
ITEM_001320,ORD_00518,PROD_013,5,375.52,15
ITEM_001321,ORD_00518,PROD_037,1,266.02,15
ITEM_001322,ORD_00519,PROD_034,4,107.69,5
ITEM_001323,ORD_00519,PROD_009,1,309.99,20
ITEM_001324,ORD_00520,PROD_011,3,569.99,5
ITEM_001325,ORD_00520,PROD_028,1,21.75,20
ITEM_001326,ORD_00520,PROD_046,-2,333.05,0
ITEM_001327,ORD_00520,PROD_048,5,444.49,15
ITEM_001328,ORD_00521,PROD_015,2,188.7,20
ITEM_001329,ORD_00521,PROD_025,2,465.68,0
ITEM_001330,ORD_00521,PROD_010,3,382.05,20
ITEM_001331,ORD_00522,PROD_039,1,86.77,5
ITEM_001332,ORD_00523,PROD_006,3,60.27,10
ITEM_001333,ORD_00523,PROD_032,2,480.33,15
ITEM_001334,ORD_00523,PROD_041,1,59.64,15
ITEM_001335,ORD_00524,PROD_029,3,488.0,5
ITEM_001336,ORD_00524,PROD_012,-3,400.9,20
ITEM_001337,ORD_00524,PROD_022,1,596.34,15
ITEM_001338,ORD_00524,PROD_001,5,107.66,10
ITEM_001339,ORD_00525,PROD_035,2,28.48,20
ITEM_001340,ORD_00526,PROD_008,2,540.66,0
ITEM_001341,ORD_00526,PROD_006,3,440.73,5
ITEM_001342,ORD_00527,PROD_006,3,218.9,20
ITEM_001343,ORD_00527,PROD_032,3,270.1,15
ITEM_001344,ORD_00527,PROD_013,2,416.93,10
ITEM_001345,ORD_00528,PROD_050,1,358.73,5
ITEM_001346,ORD_00528,PROD_032,2,268.58,15
ITEM_001347,ORD_00528,PROD_018,4,492.3,20
ITEM_001348,ORD_00528,PROD_028,1,131.84,10
ITEM_001349,ORD_00529,PROD_003,1,575.49,10
ITEM_001350,ORD_00529,PROD_039,5,498.61,20
ITEM_001351,ORD_00529,PROD_008,3,120.24,10
ITEM_001352,ORD_00530,PROD_005,2,140.88,10
ITEM_001353,ORD_00530,PROD_021,3,86.55,10
ITEM_001354,ORD_00530,PROD_014,1,287.25,10
ITEM_001355,ORD_00530,PROD_025,2,180.91,5
ITEM_001356,ORD_00531,PROD_046,1,370.62,0
ITEM_001357,ORD_00531,PROD_027,5,414.05,15
ITEM_001358,ORD_00532,PROD_004,3,484.59,15
ITEM_001359,ORD_00532,PROD_027,1,84.77,15
ITEM_001360,ORD_00532,PROD_038,2,238.97,20
ITEM_001361,ORD_00533,PROD_037,-3,592.95,15
ITEM_001362,ORD_00534,PROD_026,2,36.65,20
ITEM_001363,ORD_00534,PROD_042,5,24.52,15
ITEM_001364,ORD_00534,PROD_027,1,438.1,10
ITEM_001365,ORD_00535,PROD_036,3,468.15,15
ITEM_001366,ORD_00535,PROD_020,5,422.43,15
ITEM_001367,ORD_00535,PROD_008,4,508.2,20
ITEM_001368,ORD_00536,PROD_001,1,96.16,10
ITEM_001369,ORD_00537,PROD_013,2,438.6,10
ITEM_001370,ORD_00537,PROD_045,5,522.79,10
ITEM_001371,ORD_00537,PROD_020,1,58.9,10
ITEM_001372,ORD_00537,PROD_025,5,172.9,5
ITEM_001373,ORD_00538,PROD_009,5,201.81,5
ITEM_001374,ORD_00538,PROD_027,5,387.59,0
ITEM_001375,ORD_00539,PROD_032,5,586.16,10
ITEM_001376,ORD_00539,PROD_017,4,463.23,0
ITEM_001377,ORD_00540,PROD_016,5,400.8,5
ITEM_001378,ORD_00540,PROD_032,1,50.26,0
ITEM_001379,ORD_00540,PROD_025,2,124.93,0
ITEM_001380,ORD_00541,PROD_049,2,323.67,10
ITEM_001381,ORD_00541,PROD_042,3,105.09,20
ITEM_001382,ORD_00541,PROD_015,1,551.27,15
ITEM_001383,ORD_00542,PROD_050,5,249.12,0
ITEM_001384,ORD_00542,PROD_044,3,194.68,20
ITEM_001385,ORD_00542,PROD_007,1,450.84,5
ITEM_001386,ORD_00542,PROD_012,1,171.05,15
ITEM_001387,ORD_00543,PROD_036,3,64.18,15
ITEM_001388,ORD_00543,PROD_033,2,267.05,10
ITEM_001389,ORD_00543,PROD_024,1,72.22,15
ITEM_001390,ORD_00543,PROD_013,4,250.57,20
ITEM_001391,ORD_00544,PROD_034,5,268.64,0
ITEM_001392,ORD_00544,PROD_015,2,82.38,0
ITEM_001393,ORD_00544,PROD_005,5,326.3,10
ITEM_001394,ORD_00545,PROD_026,5,244.27,0
ITEM_001395,ORD_00545,PROD_045,2,171.94,5
ITEM_001396,ORD_00546,PROD_019,2,427.92,10
ITEM_001397,ORD_00546,PROD_033,1,546.05,20
ITEM_001398,ORD_00547,PROD_045,3,154.59,10
ITEM_001399,ORD_00547,PROD_022,1,541.42,5
ITEM_001400,ORD_00547,PROD_028,1,210.42,5
ITEM_001401,ORD_00547,PROD_011,3,412.33,0
ITEM_001402,ORD_00548,PROD_032,4,525.83,15
ITEM_001403,ORD_00548,PROD_002,1,346.85,10
ITEM_001404,ORD_00548,PROD_011,2,456.67,0
ITEM_001405,ORD_00549,PROD_022,3,279.78,10
ITEM_001406,ORD_00550,PROD_030,4,22.93,10
ITEM_001407,ORD_00550,PROD_034,3,468.1,20
ITEM_001408,ORD_00550,PROD_044,4,318.8,0
ITEM_001409,ORD_00551,PROD_043,4,596.54,10
ITEM_001410,ORD_00551,PROD_037,4,448.49,15
ITEM_001411,ORD_00552,PROD_013,2,553.58,15
ITEM_001412,ORD_00552,PROD_041,1,412.1,15
ITEM_001413,ORD_00552,PROD_044,5,219.07,10
ITEM_001414,ORD_00553,PROD_018,5,195.95,0
ITEM_001415,ORD_00553,PROD_022,5,502.99,0
ITEM_001416,ORD_00553,PROD_037,4,581.37,10
ITEM_001417,ORD_00553,PROD_001,3,306.87,5
ITEM_001418,ORD_00554,PROD_019,2,379.92,5
ITEM_001419,ORD_00554,PROD_005,3,482.87,0
ITEM_001420,ORD_00554,PROD_019,4,497.9,0
ITEM_001421,ORD_00554,PROD_001,1,266.74,0
ITEM_001422,ORD_00555,PROD_019,3,474.38,20
ITEM_001423,ORD_00556,PROD_010,1,597.61,5
ITEM_001424,ORD_00556,PROD_006,4,185.12,0
ITEM_001425,ORD_00557,PROD_044,3,387.67,15
ITEM_001426,ORD_00557,PROD_007,4,537.42,10
ITEM_001427,ORD_00557,PROD_037,5,269.95,10
ITEM_001428,ORD_00557,PROD_050,5,131.71,5
ITEM_001429,ORD_00558,PROD_020,5,65.07,20
ITEM_001430,ORD_00558,PROD_025,4,472.71,15
ITEM_001431,ORD_00558,PROD_029,1,421.07,20
ITEM_001432,ORD_00558,PROD_028,3,287.93,15
ITEM_001433,ORD_00559,PROD_002,1,575.13,15
ITEM_001434,ORD_00559,PROD_040,1,545.51,5
ITEM_001435,ORD_00559,PROD_009,5,378.22,20
ITEM_001436,ORD_00559,PROD_026,3,88.67,0
ITEM_001437,ORD_00560,PROD_004,5,64.53,10
ITEM_001438,ORD_00560,PROD_007,1,495.83,20
ITEM_001439,ORD_00560,PROD_004,4,86.04,20
ITEM_001440,ORD_00560,PROD_004,5,425.42,20
ITEM_001441,ORD_00561,PROD_032,5,94.8,5
ITEM_001442,ORD_00561,PROD_047,3,593.66,0
